id,location_code,province,district,sub_district,postal_code,province_en,district_en,sub_district_en
6372,103806402,จังหวัดเพชรบูรณ์,อำเภอชนแดน,ตำบลลาดแค,67150,Phetchabun,Chon Daen,Lat Khae
6373,103806403,จังหวัดเพชรบูรณ์,อำเภอชนแดน,ตำบลบ้านกล้วย,67190,Phetchabun,Chon Daen,Ban Kluai
6374,103806404,จังหวัดเพชรบูรณ์,อำเภอชนแดน,ตำบลซับพุทรา,67150,Phetchabun,Chon Daen,Sap Phutsa
6375,103806405,จังหวัดเพชรบูรณ์,อำเภอชนแดน,ตำบลตะกุดไร,67190,Phetchabun,Chon Daen,Takut Rai
6376,103806406,จังหวัดเพชรบูรณ์,อำเภอชนแดน,ตำบลศาลาลาย,67150,Phetchabun,Chon Daen,Sala Lai
6378,103806408,จังหวัดเพชรบูรณ์,อำเภอหล่มสัก,ตำบลหล่มสัก,67110,Phetchabun,Lom Sak,Lom Sak
6379,103806409,จังหวัดเพชรบูรณ์,อำเภอหล่มสัก,ตำบลวัดป่า,67110,Phetchabun,Lom Sak,Wat Pa
6380,103806410,จังหวัดเพชรบูรณ์,อำเภอหล่มสัก,ตำบลตาลเดี่ยว,67110,Phetchabun,Lom Sak,Tan Diao
6381,103806411,จังหวัดเพชรบูรณ์,อำเภอหล่มสัก,ตำบลฝายนาแซง,67110,Phetchabun,Lom Sak,Fai Na Saeng
6382,103806412,จังหวัดเพชรบูรณ์,อำเภอหล่มสัก,ตำบลหนองสว่าง,67110,Phetchabun,Lom Sak,Nong Sawang
6383,103806413,จังหวัดเพชรบูรณ์,อำเภอหล่มสัก,ตำบลน้ำเฮี้ย,67110,Phetchabun,Lom Sak,Nam Hia
6384,103806414,จังหวัดเพชรบูรณ์,อำเภอหล่มสัก,ตำบลสักหลง,67110,Phetchabun,Lom Sak,Sak Long
6385,103806415,จังหวัดเพชรบูรณ์,อำเภอหล่มสัก,ตำบลท่าอิบุญ,67110,Phetchabun,Lom Sak,Tha Ibun
6386,103806416,จังหวัดเพชรบูรณ์,อำเภอหล่มสัก,ตำบลบ้านโสก,67110,Phetchabun,Lom Sak,Ban Sok
6387,103806417,จังหวัดเพชรบูรณ์,อำเภอหล่มสัก,ตำบลบ้านติ้ว,67110,Phetchabun,Lom Sak,Ban Tio
6388,103806418,จังหวัดเพชรบูรณ์,อำเภอหล่มสัก,ตำบลห้วยไร่,67110,Phetchabun,Lom Sak,Huai Rai
6389,103806419,จังหวัดเพชรบูรณ์,อำเภอหล่มสัก,ตำบลน้ำก้อ,67110,Phetchabun,Lom Sak,Nam Ko
6390,103806420,จังหวัดเพชรบูรณ์,อำเภอหล่มสัก,ตำบลปากช่อง,67110,Phetchabun,Lom Sak,Pak Chong
6391,103806421,จังหวัดเพชรบูรณ์,อำเภอหล่มสัก,ตำบลน้ำชุน,67110,Phetchabun,Lom Sak,Nam Chun
6392,103806422,จังหวัดเพชรบูรณ์,อำเภอหล่มสัก,ตำบลหนองไขว่,67110,Phetchabun,Lom Sak,Nong Khwai
6393,103806423,จังหวัดเพชรบูรณ์,อำเภอหล่มสัก,ตำบลลานบ่า,67110,Phetchabun,Lom Sak,Lan Ba
6394,103806424,จังหวัดเพชรบูรณ์,อำเภอหล่มสัก,ตำบลบุ่งคล้า,67110,Phetchabun,Lom Sak,Bung Khla
6395,103806425,จังหวัดเพชรบูรณ์,อำเภอหล่มสัก,ตำบลบุ่งน้ำเต้า,67110,Phetchabun,Lom Sak,Bung Namtao
6396,103806426,จังหวัดเพชรบูรณ์,อำเภอหล่มสัก,ตำบลบ้านกลาง,67110,Phetchabun,Lom Sak,Ban Klang
6397,103806427,จังหวัดเพชรบูรณ์,อำเภอหล่มสัก,ตำบลช้างตะลูด,67110,Phetchabun,Lom Sak,Chang Talut
6398,103806428,จังหวัดเพชรบูรณ์,อำเภอหล่มสัก,ตำบลบ้านไร่,67110,Phetchabun,Lom Sak,Ban Rai
6399,103806429,จังหวัดเพชรบูรณ์,อำเภอหล่มสัก,ตำบลปากดุก,67110,Phetchabun,Lom Sak,Pak Duk
6400,103806430,จังหวัดเพชรบูรณ์,อำเภอหล่มสัก,ตำบลบ้านหวาย,67110,Phetchabun,Lom Sak,Ban Wai
6402,103806432,จังหวัดเพชรบูรณ์,อำเภอหล่มเก่า,ตำบลหล่มเก่า,67120,Phetchabun,Lom Kao,Lom Kao
6403,103806433,จังหวัดเพชรบูรณ์,อำเภอหล่มเก่า,ตำบลนาซำ,67120,Phetchabun,Lom Kao,Na Sam
6404,103806434,จังหวัดเพชรบูรณ์,อำเภอหล่มเก่า,ตำบลหินฮาว,67120,Phetchabun,Lom Kao,Hin Hao
6405,103806435,จังหวัดเพชรบูรณ์,อำเภอหล่มเก่า,ตำบลบ้านเนิน,67120,Phetchabun,Lom Kao,Ban Noen
6406,103806436,จังหวัดเพชรบูรณ์,อำเภอหล่มเก่า,ตำบลศิลา,67120,Phetchabun,Lom Kao,Sila
6407,103806437,จังหวัดเพชรบูรณ์,อำเภอหล่มเก่า,ตำบลนาแซง,67120,Phetchabun,Lom Kao,Na Saeng
6408,103806438,จังหวัดเพชรบูรณ์,อำเภอหล่มเก่า,ตำบลวังบาล,67120,Phetchabun,Lom Kao,Wang Ban
6409,103806439,จังหวัดเพชรบูรณ์,อำเภอหล่มเก่า,ตำบลนาเกาะ,67120,Phetchabun,Lom Kao,Na Ko
6410,103806440,จังหวัดเพชรบูรณ์,อำเภอหล่มเก่า,ตำบลตาดกลอย,67120,Phetchabun,Lom Kao,Tat Kloi
6412,103806442,จังหวัดเพชรบูรณ์,อำเภอวิเชียรบุรี,ตำบลท่าโรง,67130,Phetchabun,Wichian Buri,Tha Rong
6413,103806443,จังหวัดเพชรบูรณ์,อำเภอวิเชียรบุรี,ตำบลสระประดู่,67130,Phetchabun,Wichian Buri,Sa Pradu
6414,103806444,จังหวัดเพชรบูรณ์,อำเภอวิเชียรบุรี,ตำบลสามแยก,67130,Phetchabun,Wichian Buri,Sam Yaek
6415,103806445,จังหวัดเพชรบูรณ์,อำเภอวิเชียรบุรี,ตำบลโคกปรง,67130,Phetchabun,Wichian Buri,Khok Prong
6416,103806446,จังหวัดเพชรบูรณ์,อำเภอวิเชียรบุรี,ตำบลน้ำร้อน,67130,Phetchabun,Wichian Buri,Nam Ron
6417,103806447,จังหวัดเพชรบูรณ์,อำเภอวิเชียรบุรี,ตำบลบ่อรัง,67130,Phetchabun,Wichian Buri,Bo Rang
6418,103806448,จังหวัดเพชรบูรณ์,อำเภอวิเชียรบุรี,ตำบลพุเตย,67180,Phetchabun,Wichian Buri,Phu Toei
6419,103806449,จังหวัดเพชรบูรณ์,อำเภอวิเชียรบุรี,ตำบลพุขาม,67180,Phetchabun,Wichian Buri,Phu Kham
6420,103806450,จังหวัดเพชรบูรณ์,อำเภอวิเชียรบุรี,ตำบลภูน้ำหยด,67180,Phetchabun,Wichian Buri,Phu Nam Yot
6421,103806451,จังหวัดเพชรบูรณ์,อำเภอวิเชียรบุรี,ตำบลซับสมบูรณ์,67180,Phetchabun,Wichian Buri,Sap Sombun
6422,103806452,จังหวัดเพชรบูรณ์,อำเภอวิเชียรบุรี,ตำบลบึงกระจับ,67130,Phetchabun,Wichian Buri,Bueng Krachap
6423,103806453,จังหวัดเพชรบูรณ์,อำเภอวิเชียรบุรี,ตำบลวังใหญ่,67180,Phetchabun,Wichian Buri,Wang Yai
6424,103806454,จังหวัดเพชรบูรณ์,อำเภอวิเชียรบุรี,ตำบลยางสาว,67130,Phetchabun,Wichian Buri,Yang Sao
6425,103806455,จังหวัดเพชรบูรณ์,อำเภอวิเชียรบุรี,ตำบลซับน้อย,67180,Phetchabun,Wichian Buri,Sap Noi
6427,103806457,จังหวัดเพชรบูรณ์,อำเภอศรีเทพ,ตำบลศรีเทพ,67170,Phetchabun,Si Thep,Si Thep
6428,103806458,จังหวัดเพชรบูรณ์,อำเภอศรีเทพ,ตำบลสระกรวด,67170,Phetchabun,Si Thep,Sa Kruat
6429,103806459,จังหวัดเพชรบูรณ์,อำเภอศรีเทพ,ตำบลคลองกระจัง,67170,Phetchabun,Si Thep,Khlong Krachang
6430,103806460,จังหวัดเพชรบูรณ์,อำเภอศรีเทพ,ตำบลนาสนุ่น,67170,Phetchabun,Si Thep,Na Sanun
6431,103806461,จังหวัดเพชรบูรณ์,อำเภอศรีเทพ,ตำบลโคกสะอาด,67170,Phetchabun,Si Thep,Khok Sa-at
6432,103806462,จังหวัดเพชรบูรณ์,อำเภอศรีเทพ,ตำบลหนองย่างทอย,67170,Phetchabun,Si Thep,Nong Yang Thoi
6433,103806463,จังหวัดเพชรบูรณ์,อำเภอศรีเทพ,ตำบลประดู่งาม,67170,Phetchabun,Si Thep,Pradu Ngam
6435,103806465,จังหวัดเพชรบูรณ์,อำเภอหนองไผ่,ตำบลกองทูล,67140,Phetchabun,Nong Phai,Kong Thun
6436,103806466,จังหวัดเพชรบูรณ์,อำเภอหนองไผ่,ตำบลนาเฉลียง,67220,Phetchabun,Nong Phai,Na Chaliang
6437,103806467,จังหวัดเพชรบูรณ์,อำเภอหนองไผ่,ตำบลบ้านโภชน์,67140,Phetchabun,Nong Phai,Ban Phot
6438,103806468,จังหวัดเพชรบูรณ์,อำเภอหนองไผ่,ตำบลท่าแดง,67140,Phetchabun,Nong Phai,Tha Daeng
6439,103806469,จังหวัดเพชรบูรณ์,อำเภอหนองไผ่,ตำบลเพชรละคร,67140,Phetchabun,Nong Phai,Phet Lakhon
6440,103806470,จังหวัดเพชรบูรณ์,อำเภอหนองไผ่,ตำบลบ่อไทย,67140,Phetchabun,Nong Phai,Bo Thai
6441,103806471,จังหวัดเพชรบูรณ์,อำเภอหนองไผ่,ตำบลห้วยโป่ง,67220,Phetchabun,Nong Phai,Huai Pong
6442,103806472,จังหวัดเพชรบูรณ์,อำเภอหนองไผ่,ตำบลวังท่าดี,67140,Phetchabun,Nong Phai,Wang Tha Di
6443,103806473,จังหวัดเพชรบูรณ์,อำเภอหนองไผ่,ตำบลบัววัฒนา,67140,Phetchabun,Nong Phai,Bua Watthana
6444,103806474,จังหวัดเพชรบูรณ์,อำเภอหนองไผ่,ตำบลหนองไผ่,67140,Phetchabun,Nong Phai,Nong Phai
6445,103806475,จังหวัดเพชรบูรณ์,อำเภอหนองไผ่,ตำบลวังโบสถ์,67140,Phetchabun,Nong Phai,Wang Bot
6446,103806476,จังหวัดเพชรบูรณ์,อำเภอหนองไผ่,ตำบลยางงาม,67220,Phetchabun,Nong Phai,Yang Ngam
6447,103806477,จังหวัดเพชรบูรณ์,อำเภอหนองไผ่,ตำบลท่าด้วง,67140,Phetchabun,Nong Phai,Tha Duang
6449,103806479,จังหวัดเพชรบูรณ์,อำเภอบึงสามพัน,ตำบลซับสมอทอด,67160,Phetchabun,Bueng Sam Phan,Sap Samo Thot
6450,103806480,จังหวัดเพชรบูรณ์,อำเภอบึงสามพัน,ตำบลซับไม้แดง,67160,Phetchabun,Bueng Sam Phan,Sap Mai Daeng
6451,103806481,จังหวัดเพชรบูรณ์,อำเภอบึงสามพัน,ตำบลหนองแจง,67160,Phetchabun,Bueng Sam Phan,Nong Chaeng
6452,103806482,จังหวัดเพชรบูรณ์,อำเภอบึงสามพัน,ตำบลกันจุ,67160,Phetchabun,Bueng Sam Phan,Kan Chu
6453,103806483,จังหวัดเพชรบูรณ์,อำเภอบึงสามพัน,ตำบลวังพิกุล,67230,Phetchabun,Bueng Sam Phan,Wang Phikun
6454,103806484,จังหวัดเพชรบูรณ์,อำเภอบึงสามพัน,ตำบลพญาวัง,67160,Phetchabun,Bueng Sam Phan,Phaya Wang
6455,103806485,จังหวัดเพชรบูรณ์,อำเภอบึงสามพัน,ตำบลศรีมงคล,67160,Phetchabun,Bueng Sam Phan,Si Mongkhon
6456,103806486,จังหวัดเพชรบูรณ์,อำเภอบึงสามพัน,ตำบลสระแก้ว,67160,Phetchabun,Bueng Sam Phan,Sa Kaeo
6457,103806487,จังหวัดเพชรบูรณ์,อำเภอบึงสามพัน,ตำบลบึงสามพัน,67160,Phetchabun,Bueng Sam Phan,Bueng Sam Phan
6459,103806489,จังหวัดเพชรบูรณ์,อำเภอน้ำหนาว,ตำบลน้ำหนาว,67260,Phetchabun,Nam Nao,Nam Nao
6460,103806490,จังหวัดเพชรบูรณ์,อำเภอน้ำหนาว,ตำบลหลักด่าน,67260,Phetchabun,Nam Nao,Lak Dan
6461,103806491,จังหวัดเพชรบูรณ์,อำเภอน้ำหนาว,ตำบลวังกวาง,67260,Phetchabun,Nam Nao,Wang Kwang
6462,103806492,จังหวัดเพชรบูรณ์,อำเภอน้ำหนาว,ตำบลโคกมน,67260,Phetchabun,Nam Nao,Khok Mon
6464,103806494,จังหวัดเพชรบูรณ์,อำเภอวังโป่ง,ตำบลวังโป่ง,67240,Phetchabun,Wang Pong,Wang Pong
6465,103806495,จังหวัดเพชรบูรณ์,อำเภอวังโป่ง,ตำบลท้ายดง,67240,Phetchabun,Wang Pong,Thai Dong
6466,103806496,จังหวัดเพชรบูรณ์,อำเภอวังโป่ง,ตำบลซับเปิบ,67240,Phetchabun,Wang Pong,Sap Poep
6467,103806497,จังหวัดเพชรบูรณ์,อำเภอวังโป่ง,ตำบลวังหิน,67240,Phetchabun,Wang Pong,Wang Hin
6468,103806498,จังหวัดเพชรบูรณ์,อำเภอวังโป่ง,ตำบลวังศาล,67240,Phetchabun,Wang Pong,Wang San
6470,103806500,จังหวัดเพชรบูรณ์,อำเภอเขาค้อ,ตำบลทุ่งสมอ,67270,Phetchabun,Khao Kho,Khao Kho
6471,103806501,จังหวัดเพชรบูรณ์,อำเภอเขาค้อ,ตำบลแคมป์สน,67280,Phetchabun,Khao Kho,Khaem Son
6472,103806502,จังหวัดเพชรบูรณ์,อำเภอเขาค้อ,ตำบลเขาค้อ,67270,Phetchabun,Khao Kho,Thung Samo
6473,103806503,จังหวัดเพชรบูรณ์,อำเภอเขาค้อ,ตำบลริมสีม่วง,67270,Phetchabun,Khao Kho,Rim Si Muang
6474,103806504,จังหวัดเพชรบูรณ์,อำเภอเขาค้อ,ตำบลสะเดาะพง,67270,Phetchabun,Khao Kho,Sado Phong
6475,103806505,จังหวัดเพชรบูรณ์,อำเภอเขาค้อ,ตำบลหนองแม่นา,67270,Phetchabun,Khao Kho,Nong Mae Na
6476,103806506,จังหวัดเพชรบูรณ์,อำเภอเขาค้อ,ตำบลเข็กน้อย,67280,Phetchabun,Khao Kho,Khek Noi
6479,103806509,จังหวัดราชบุรี,อำเภอเมืองราชบุรี,ตำบลหน้าเมือง,70000,Ratchaburi,Mueang Ratchaburi,Na Mueang
6480,103806510,จังหวัดราชบุรี,อำเภอเมืองราชบุรี,ตำบลเจดีย์หัก,70000,Ratchaburi,Mueang Ratchaburi,Chedi Hak
6481,103806511,จังหวัดราชบุรี,อำเภอเมืองราชบุรี,ตำบลดอนตะโก,70000,Ratchaburi,Mueang Ratchaburi,Don Tako
6482,103806512,จังหวัดราชบุรี,อำเภอเมืองราชบุรี,ตำบลหนองกลางนา,70000,Ratchaburi,Mueang Ratchaburi,Nong Klang Na
6483,103806513,จังหวัดราชบุรี,อำเภอเมืองราชบุรี,ตำบลห้วยไผ่,70000,Ratchaburi,Mueang Ratchaburi,Huai Phai
6484,103806514,จังหวัดราชบุรี,อำเภอเมืองราชบุรี,ตำบลคุ้งน้ำวน,70000,Ratchaburi,Mueang Ratchaburi,Khung Nam Won
6485,103806515,จังหวัดราชบุรี,อำเภอเมืองราชบุรี,ตำบลคุ้งกระถิน,70000,Ratchaburi,Mueang Ratchaburi,Khung Krathin
6486,103806516,จังหวัดราชบุรี,อำเภอเมืองราชบุรี,ตำบลอ่างทอง,70000,Ratchaburi,Mueang Ratchaburi,Ang Thong
6487,103806517,จังหวัดราชบุรี,อำเภอเมืองราชบุรี,ตำบลโคกหม้อ,70000,Ratchaburi,Mueang Ratchaburi,Khok Mo
6488,103806518,จังหวัดราชบุรี,อำเภอเมืองราชบุรี,ตำบลสามเรือน,70000,Ratchaburi,Mueang Ratchaburi,Sam Ruean
6489,103806519,จังหวัดราชบุรี,อำเภอเมืองราชบุรี,ตำบลพิกุลทอง,70000,Ratchaburi,Mueang Ratchaburi,Phikun Thong
6490,103806520,จังหวัดราชบุรี,อำเภอเมืองราชบุรี,ตำบลน้ำพุ,70000,Ratchaburi,Mueang Ratchaburi,Nam Phu
6491,103806521,จังหวัดราชบุรี,อำเภอเมืองราชบุรี,ตำบลดอนแร่,70000,Ratchaburi,Mueang Ratchaburi,Don Rae
6492,103806522,จังหวัดราชบุรี,อำเภอเมืองราชบุรี,ตำบลหินกอง,70000,Ratchaburi,Mueang Ratchaburi,Hin Kong
6493,103806523,จังหวัดราชบุรี,อำเภอเมืองราชบุรี,ตำบลเขาแร้ง,70000,Ratchaburi,Mueang Ratchaburi,Khao Raeng
6494,103806524,จังหวัดราชบุรี,อำเภอเมืองราชบุรี,ตำบลเกาะพลับพลา,70000,Ratchaburi,Mueang Ratchaburi,Ko Phlapphla
6495,103806525,จังหวัดราชบุรี,อำเภอเมืองราชบุรี,ตำบลหลุมดิน,70000,Ratchaburi,Mueang Ratchaburi,Lum Din
6496,103806526,จังหวัดราชบุรี,อำเภอเมืองราชบุรี,ตำบลบางป่า,70000,Ratchaburi,Mueang Ratchaburi,Bang Pa
6497,103806527,จังหวัดราชบุรี,อำเภอเมืองราชบุรี,ตำบลพงสวาย,70000,Ratchaburi,Mueang Ratchaburi,Phong Sawai
6498,103806528,จังหวัดราชบุรี,อำเภอเมืองราชบุรี,ตำบลคูบัว,70000,Ratchaburi,Mueang Ratchaburi,Khu Bua
6499,103806529,จังหวัดราชบุรี,อำเภอเมืองราชบุรี,ตำบลท่าราบ,70000,Ratchaburi,Mueang Ratchaburi,Tha Rap
6500,103806530,จังหวัดราชบุรี,อำเภอเมืองราชบุรี,ตำบลบ้านไร่,70000,Ratchaburi,Mueang Ratchaburi,Ban Rai
6502,103806532,จังหวัดราชบุรี,อำเภอจอมบึง,ตำบลจอมบึง,70150,Ratchaburi,Chom Bueng,Chom Bueng
6503,103806533,จังหวัดราชบุรี,อำเภอจอมบึง,ตำบลปากช่อง,70150,Ratchaburi,Chom Bueng,Pak Chong
6504,103806534,จังหวัดราชบุรี,อำเภอจอมบึง,ตำบลเบิกไพร,70150,Ratchaburi,Chom Bueng,Boek Phrai
6505,103806535,จังหวัดราชบุรี,อำเภอจอมบึง,ตำบลด่านทับตะโก,70150,Ratchaburi,Chom Bueng,Dan Thap Tako
6506,103806536,จังหวัดราชบุรี,อำเภอจอมบึง,ตำบลแก้มอ้น,70150,Ratchaburi,Chom Bueng,Kaem On
6507,103806537,จังหวัดราชบุรี,อำเภอจอมบึง,ตำบลรางบัว,70150,Ratchaburi,Chom Bueng,Rang Bua
6509,103806539,จังหวัดราชบุรี,อำเภอสวนผึ้ง,ตำบลสวนผึ้ง,70180,Ratchaburi,Suan Phueng,Suan Phueng
6510,103806540,จังหวัดราชบุรี,อำเภอสวนผึ้ง,ตำบลป่าหวาย,70180,Ratchaburi,Suan Phueng,Pa Wai
6511,103806541,จังหวัดราชบุรี,อำเภอสวนผึ้ง,ตำบลท่าเคย,70180,Ratchaburi,Suan Phueng,Tha Khoei
6512,103806542,จังหวัดราชบุรี,อำเภอสวนผึ้ง,ตำบลตะนาวศรี,70180,Ratchaburi,Suan Phueng,Tanao Si
6514,103806544,จังหวัดราชบุรี,อำเภอดำเนินสะดวก,ตำบลดำเนินสะดวก,70130,Ratchaburi,Damnoen Saduak,Damnoen Saduak
6515,103806545,จังหวัดราชบุรี,อำเภอดำเนินสะดวก,ตำบลประสาทสิทธิ์,70210,Ratchaburi,Damnoen Saduak,Prasat Sit
6516,103806546,จังหวัดราชบุรี,อำเภอดำเนินสะดวก,ตำบลศรีสุราษฎร์,70130,Ratchaburi,Damnoen Saduak,Si Surat
6517,103806547,จังหวัดราชบุรี,อำเภอดำเนินสะดวก,ตำบลตาหลวง,70130,Ratchaburi,Damnoen Saduak,Ta Luang
6518,103806548,จังหวัดราชบุรี,อำเภอดำเนินสะดวก,ตำบลดอนกรวย,70130,Ratchaburi,Damnoen Saduak,Don Kruai
6519,103806549,จังหวัดราชบุรี,อำเภอดำเนินสะดวก,ตำบลดอนคลัง,70130,Ratchaburi,Damnoen Saduak,Don Khlang
6520,103806550,จังหวัดราชบุรี,อำเภอดำเนินสะดวก,ตำบลบัวงาม,70210,Ratchaburi,Damnoen Saduak,Bua Ngam
6521,103806551,จังหวัดราชบุรี,อำเภอดำเนินสะดวก,ตำบลบ้านไร่,70130,Ratchaburi,Damnoen Saduak,Ban Rai
6522,103806552,จังหวัดราชบุรี,อำเภอดำเนินสะดวก,ตำบลแพงพวย,70130,Ratchaburi,Damnoen Saduak,Phaengphuai
6523,103806553,จังหวัดราชบุรี,อำเภอดำเนินสะดวก,ตำบลสี่หมื่น,70130,Ratchaburi,Damnoen Saduak,Si Muen
6524,103806554,จังหวัดราชบุรี,อำเภอดำเนินสะดวก,ตำบลท่านัด,70130,Ratchaburi,Damnoen Saduak,Tha Nat
6525,103806555,จังหวัดราชบุรี,อำเภอดำเนินสะดวก,ตำบลขุนพิทักษ์,70130,Ratchaburi,Damnoen Saduak,Khun Phithak
6526,103806556,จังหวัดราชบุรี,อำเภอดำเนินสะดวก,ตำบลดอนไผ่,70130,Ratchaburi,Damnoen Saduak,Don Phai
6528,103806558,จังหวัดราชบุรี,อำเภอบ้านโป่ง,ตำบลบ้านโป่ง,70110,Ratchaburi,Ban Pong,Ban Pong
6529,103806559,จังหวัดราชบุรี,อำเภอบ้านโป่ง,ตำบลท่าผา,70110,Ratchaburi,Ban Pong,Tha Pha
6530,103806560,จังหวัดราชบุรี,อำเภอบ้านโป่ง,ตำบลกรับใหญ่,70190,Ratchaburi,Ban Pong,Krap Yai
6531,103806561,จังหวัดราชบุรี,อำเภอบ้านโป่ง,ตำบลปากแรต,70110,Ratchaburi,Ban Pong,Pak Raet
6532,103806562,จังหวัดราชบุรี,อำเภอบ้านโป่ง,ตำบลหนองกบ,70110,Ratchaburi,Ban Pong,Nong Kop
6533,103806563,จังหวัดราชบุรี,อำเภอบ้านโป่ง,ตำบลหนองอ้อ,70110,Ratchaburi,Ban Pong,Nong O
6534,103806564,จังหวัดราชบุรี,อำเภอบ้านโป่ง,ตำบลดอนกระเบื้อง,70110,Ratchaburi,Ban Pong,Don Krabueang
6535,103806565,จังหวัดราชบุรี,อำเภอบ้านโป่ง,ตำบลสวนกล้วย,70110,Ratchaburi,Ban Pong,Suan Kluai
6536,103806566,จังหวัดราชบุรี,อำเภอบ้านโป่ง,ตำบลนครชุมน์,70110,Ratchaburi,Ban Pong,Nakhon Chum
6537,103806567,จังหวัดราชบุรี,อำเภอบ้านโป่ง,ตำบลบ้านม่วง,70110,Ratchaburi,Ban Pong,Ban Muang
6538,103806568,จังหวัดราชบุรี,อำเภอบ้านโป่ง,ตำบลคุ้งพยอม,70110,Ratchaburi,Ban Pong,Khung Phayom
6539,103806569,จังหวัดราชบุรี,อำเภอบ้านโป่ง,ตำบลหนองปลาหมอ,70110,Ratchaburi,Ban Pong,Nong Pla Mo
6540,103806570,จังหวัดราชบุรี,อำเภอบ้านโป่ง,ตำบลเขาขลุง,70110,Ratchaburi,Ban Pong,Khao Khlung
6541,103806571,จังหวัดราชบุรี,อำเภอบ้านโป่ง,ตำบลเบิกไพร,70110,Ratchaburi,Ban Pong,Boek Phrai
6542,103806572,จังหวัดราชบุรี,อำเภอบ้านโป่ง,ตำบลลาดบัวขาว,70110,Ratchaburi,Ban Pong,Lat Bua Khao
6544,103806574,จังหวัดราชบุรี,อำเภอบางแพ,ตำบลบางแพ,70160,Ratchaburi,Bang Phae,Bang Phae
6545,103806575,จังหวัดราชบุรี,อำเภอบางแพ,ตำบลวังเย็น,70160,Ratchaburi,Bang Phae,Wang Yen
6546,103806576,จังหวัดราชบุรี,อำเภอบางแพ,ตำบลหัวโพ,70160,Ratchaburi,Bang Phae,Hua Pho
6547,103806577,จังหวัดราชบุรี,อำเภอบางแพ,ตำบลวัดแก้ว,70160,Ratchaburi,Bang Phae,Wat Kaeo
6548,103806578,จังหวัดราชบุรี,อำเภอบางแพ,ตำบลดอนใหญ่,70160,Ratchaburi,Bang Phae,Don Yai
6549,103806579,จังหวัดราชบุรี,อำเภอบางแพ,ตำบลดอนคา,70160,Ratchaburi,Bang Phae,Don Kha
6550,103806580,จังหวัดราชบุรี,อำเภอบางแพ,ตำบลโพหัก,70160,Ratchaburi,Bang Phae,Pho Hak
6552,103806582,จังหวัดราชบุรี,อำเภอโพธาราม,ตำบลโพธาราม,70120,Ratchaburi,Photharam,Photharam
6553,103806583,จังหวัดราชบุรี,อำเภอโพธาราม,ตำบลดอนกระเบื้อง,70120,Ratchaburi,Photharam,Don Krabueang
6554,103806584,จังหวัดราชบุรี,อำเภอโพธาราม,ตำบลหนองโพ,70120,Ratchaburi,Photharam,Nong Pho
6555,103806585,จังหวัดราชบุรี,อำเภอโพธาราม,ตำบลบ้านเลือก,70120,Ratchaburi,Photharam,Ban Lueak
6556,103806586,จังหวัดราชบุรี,อำเภอโพธาราม,ตำบลคลองตาคต,70120,Ratchaburi,Photharam,Khlong Ta Khot
6557,103806587,จังหวัดราชบุรี,อำเภอโพธาราม,ตำบลบ้านฆ้อง,70120,Ratchaburi,Photharam,Ban Khong
6558,103806588,จังหวัดราชบุรี,อำเภอโพธาราม,ตำบลบ้านสิงห์,70120,Ratchaburi,Photharam,Ban Sing
6559,103806589,จังหวัดราชบุรี,อำเภอโพธาราม,ตำบลดอนทราย,70120,Ratchaburi,Photharam,Don Sai
6560,103806590,จังหวัดราชบุรี,อำเภอโพธาราม,ตำบลเจ็ดเสมียน,70120,Ratchaburi,Photharam,Chet Samian
6561,103806591,จังหวัดราชบุรี,อำเภอโพธาราม,ตำบลคลองข่อย,70120,Ratchaburi,Photharam,Khlong Khoi
6562,103806592,จังหวัดราชบุรี,อำเภอโพธาราม,ตำบลชำแระ,70120,Ratchaburi,Photharam,Chamrae
6563,103806593,จังหวัดราชบุรี,อำเภอโพธาราม,ตำบลสร้อยฟ้า,70120,Ratchaburi,Photharam,Soi Fa
6564,103806594,จังหวัดราชบุรี,อำเภอโพธาราม,ตำบลท่าชุมพล,70120,Ratchaburi,Photharam,Tha Chumphon
6565,103806595,จังหวัดราชบุรี,อำเภอโพธาราม,ตำบลบางโตนด,70120,Ratchaburi,Photharam,Bang Tanot
6566,103806596,จังหวัดราชบุรี,อำเภอโพธาราม,ตำบลเตาปูน,70120,Ratchaburi,Photharam,Tao Pun
6567,103806597,จังหวัดราชบุรี,อำเภอโพธาราม,ตำบลนางแก้ว,70120,Ratchaburi,Photharam,Nang Kaeo
6568,103806598,จังหวัดราชบุรี,อำเภอโพธาราม,ตำบลธรรมเสน,70120,Ratchaburi,Photharam,Thammasen
6569,103806599,จังหวัดราชบุรี,อำเภอโพธาราม,ตำบลเขาชะงุ้ม,70120,Ratchaburi,Photharam,Khao Cha-ngum
6570,103806600,จังหวัดราชบุรี,อำเภอโพธาราม,ตำบลหนองกวาง,70120,Ratchaburi,Photharam,Nong Kwang
6572,103806602,จังหวัดราชบุรี,อำเภอปากท่อ,ตำบลทุ่งหลวง,70140,Ratchaburi,Pak Tho,Thung Luang
6573,103806603,จังหวัดราชบุรี,อำเภอปากท่อ,ตำบลวังมะนาว,70140,Ratchaburi,Pak Tho,Wang Manao
6574,103806604,จังหวัดราชบุรี,อำเภอปากท่อ,ตำบลดอนทราย,70140,Ratchaburi,Pak Tho,Don Sai
6575,103806605,จังหวัดราชบุรี,อำเภอปากท่อ,ตำบลหนองกระทุ่ม,70140,Ratchaburi,Pak Tho,Nong Krathum
